NorthGroup Consulting
3A/32 Billabong Street
Stafford 4053
GC03 - Report Chainage, Offset, Elevation and Elev Diff from VAL
Thu Feb 05 10:05:53 2026

Terramodel  Project: mc10.pro
   
Hal Alignment Details:Pline Rec Number 393. Start Ch 5608.000 to End Ch 13848.485. Name:MC10

   Pt No,  Chainage,     Offset,     Elev,      Pt East,     Pt North, Name        ,Note    ,
     851, 13040.000,      0.000,         ,         ,   770873.943,  6286640.538, CH 13040.000          ,        ,
     852, 13043.711,      0.000,         ,         ,   770870.237,  6286640.736, CH 13043.711          ,        ,
     853, 13050.000,     -0.000,         ,         ,   770863.957,  6286641.069, CH 13050.000          ,        ,
     854, 13060.000,     -0.000,         ,         ,   770853.968,  6286641.549, CH 13060.000          ,        ,
     855, 13070.000,     -0.000,         ,         ,   770843.975,  6286641.900, CH 13070.000          ,        ,
     856, 13080.000,     -0.000,         ,         ,   770833.976,  6286642.039, CH 13080.000          ,        ,
     857, 13090.000,      0.000,         ,         ,   770823.977,  6286641.889, CH 13090.000          ,        ,
     858, 13093.711,      0.000,         ,         ,   770820.269,  6286641.743, CH 13093.711          ,        ,
     859, 13100.000,      0.000,         ,         ,   770813.991,  6286641.372, CH 13100.000          ,        ,
     860, 13110.000,      0.000,         ,         ,   770804.034,  6286640.457, CH 13110.000          ,        ,
     861, 13120.000,      0.000,         ,         ,   770794.121,  6286639.144, CH 13120.000          ,        ,
     862, 13130.000,      0.000,         ,         ,   770784.269,  6286637.436, CH 13130.000          ,        ,
     863, 13140.000,      0.000,         ,         ,   770774.493,  6286635.335, CH 13140.000          ,        ,
     864, 13150.000,      0.000,         ,         ,   770764.808,  6286632.845, CH 13150.000          ,        ,
     865, 13160.000,      0.000,         ,         ,   770755.231,  6286629.970, CH 13160.000          ,        ,
     866, 13170.000,      0.000,         ,         ,   770745.777,  6286626.714, CH 13170.000          ,        ,
     867, 13180.000,      0.000,         ,         ,   770736.460,  6286623.082, CH 13180.000          ,        ,
     868, 13190.000,      0.000,         ,         ,   770727.296,  6286619.081, CH 13190.000          ,        ,
     869, 13200.000,      0.000,         ,         ,   770718.300,  6286614.717, CH 13200.000          ,        ,
     870, 13205.906,      0.000,         ,         ,   770713.071,  6286611.971, CH 13205.906          ,        ,
     871, 13210.000,     -0.000,         ,         ,   770709.484,  6286609.997, CH 13210.000          ,        ,
     872, 13220.000,     -0.000,         ,         ,   770700.845,  6286604.963, CH 13220.000          ,        ,
     873, 13230.000,      0.000,         ,         ,   770692.346,  6286599.692, CH 13230.000          ,        ,
     874, 13240.000,     -0.000,         ,         ,   770683.947,  6286594.265, CH 13240.000          ,        ,
     875, 13250.000,      0.000,         ,         ,   770675.601,  6286588.757, CH 13250.000          ,        ,
     876, 13250.906,      0.000,         ,         ,   770674.846,  6286588.256, CH 13250.906          ,        ,
     877, 13253.125,      0.000,         ,         ,   770672.997,  6286587.031, CH 13253.125          ,        ,
     878, 13260.000,      0.000,         ,         ,   770667.262,  6286583.237, CH 13260.000          ,        ,
     879, 13270.000,     -0.000,         ,         ,   770658.881,  6286577.782, CH 13270.000          ,        ,
     880, 13280.000,     -0.000,         ,         ,   770650.400,  6286572.486, CH 13280.000          ,        ,
     881, 13290.000,     -0.000,         ,         ,   770641.764,  6286567.445, CH 13290.000          ,        ,
     882, 13298.125,     -0.000,         ,         ,   770634.603,  6286563.608, CH 13298.125          ,        ,
     883, 13300.000,      0.000,         ,         ,   770632.929,  6286562.761, CH 13300.000          ,        ,
     884, 13310.000,      0.000,         ,         ,   770623.876,  6286558.517, CH 13310.000          ,        ,
     885, 13320.000,      0.000,         ,         ,   770614.622,  6286554.730, CH 13320.000          ,        ,
     886, 13330.000,      0.000,         ,         ,   770605.190,  6286551.410, CH 13330.000          ,        ,
     887, 13340.000,      0.000,         ,         ,   770595.604,  6286548.566, CH 13340.000          ,        ,
     888, 13350.000,      0.000,         ,         ,   770585.888,  6286546.205, CH 13350.000          ,        ,
     889, 13360.000,      0.000,         ,         ,   770576.066,  6286544.332, CH 13360.000          ,        ,
     890, 13361.096,     -0.000,         ,         ,   770574.984,  6286544.157, CH 13361.096          ,        ,
     891, 13370.000,      0.000,         ,         ,   770566.164,  6286542.941, CH 13370.000          ,        ,
     892, 13380.000,      0.000,         ,         ,   770556.213,  6286541.958, CH 13380.000          ,        ,
     893, 13390.000,      0.000,         ,         ,   770546.236,  6286541.284, CH 13390.000          ,        ,
     894, 13400.000,     -0.000,         ,         ,   770536.247,  6286540.821, CH 13400.000          ,        ,
     895, 13410.000,      0.000,         ,         ,   770526.253,  6286540.469, CH 13410.000          ,        ,
     896, 13411.096,      0.000,         ,         ,   770525.157,  6286540.433, CH 13411.096          ,        ,
     897, 13420.000,      0.000,         ,         ,   770516.259,  6286540.140, CH 13420.000          ,        ,
     898, 13430.000,      0.000,         ,         ,   770506.264,  6286539.811, CH 13430.000          ,        ,
     899, 13440.000,      0.000,         ,         ,   770496.269,  6286539.481, CH 13440.000          ,        ,
     900, 13450.000,      0.000,         ,         ,   770486.275,  6286539.152, CH 13450.000          ,        ,
     901, 13460.000,      0.000,         ,         ,   770476.280,  6286538.823, CH 13460.000          ,        ,
     902, 13470.000,      0.000,         ,         ,   770466.286,  6286538.494, CH 13470.000          ,        ,
     903, 13480.000,      0.000,         ,         ,   770456.291,  6286538.164, CH 13480.000          ,        ,
     904, 13490.000,      0.000,         ,         ,   770446.296,  6286537.835, CH 13490.000          ,        ,
     905, 13494.857,      0.000,         ,         ,   770441.442,  6286537.675, CH 13494.857          ,        ,
     906, 13500.000,      0.000,         ,         ,   770436.302,  6286537.507, CH 13500.000          ,        ,
     907, 13510.000,      0.000,         ,         ,   770426.306,  6286537.210, CH 13510.000          ,        ,
     908, 13520.000,      0.000,         ,         ,   770416.309,  6286536.999, CH 13520.000          ,        ,
     909, 13530.000,     -0.000,         ,         ,   770406.309,  6286536.931, CH 13530.000          ,        ,
     910, 13540.000,      0.000,         ,         ,   770396.310,  6286537.065, CH 13540.000          ,        ,
     911, 13544.857,      0.000,         ,         ,   770391.455,  6286537.219, CH 13544.857          ,        ,
     912, 13550.000,      0.000,         ,         ,   770386.318,  6286537.455, CH 13550.000          ,        ,
     913, 13560.000,      0.000,         ,         ,   770376.341,  6286538.129, CH 13560.000          ,        ,
     914, 13570.000,      0.000,         ,         ,   770366.388,  6286539.088, CH 13570.000          ,        ,
     915, 13580.000,      0.000,         ,         ,   770356.465,  6286540.331, CH 13580.000          ,        ,
     916, 13590.000,      0.000,         ,         ,   770346.583,  6286541.857, CH 13590.000          ,        ,
     917, 13599.489,      0.000,         ,         ,   770337.249,  6286543.565, CH 13599.489          ,        ,
     918, 13600.000,     -0.000,         ,         ,   770336.748,  6286543.664, CH 13600.000          ,        ,
     919, 13610.000,     -0.000,         ,         ,   770326.966,  6286545.741, CH 13610.000          ,        ,
     920, 13620.000,      0.000,         ,         ,   770317.234,  6286548.038, CH 13620.000          ,        ,
     921, 13630.000,     -0.000,         ,         ,   770307.541,  6286550.499, CH 13630.000          ,        ,
     922, 13640.000,      0.000,         ,         ,   770297.877,  6286553.068, CH 13640.000          ,        ,
     923, 13649.489,      0.000,         ,         ,   770288.720,  6286555.554, CH 13649.489          ,        ,
     924, 13650.000,     -0.000,         ,         ,   770288.227,  6286555.689, CH 13650.000          ,        ,
     925, 13660.000,      0.000,         ,         ,   770278.578,  6286558.318, CH 13660.000          ,        ,
     926, 13670.000,      0.000,         ,         ,   770268.930,  6286560.947, CH 13670.000          ,        ,
     927, 13680.000,      0.000,         ,         ,   770259.282,  6286563.576, CH 13680.000          ,        ,
     928, 13690.000,      0.000,         ,         ,   770249.634,  6286566.204, CH 13690.000          ,        ,
     929, 13700.000,     -0.000,         ,         ,   770239.985,  6286568.833, CH 13700.000          ,        ,
     930, 13710.000,      0.000,         ,         ,   770230.337,  6286571.462, CH 13710.000          ,        ,
     931, 13720.000,      0.000,         ,         ,   770220.689,  6286574.091, CH 13720.000          ,        ,
     932, 13724.709,      0.000,         ,         ,   770216.146,  6286575.329, CH 13724.709          ,        ,
     933, 13730.000,      0.000,         ,         ,   770211.090,  6286576.888, CH 13730.000          ,        ,
     934, 13740.000,     -0.000,         ,         ,   770201.865,  6286580.730, CH 13740.000          ,        ,
     935, 13750.000,     -0.000,         ,         ,   770193.191,  6286585.693, CH 13750.000          ,        ,
     936, 13760.000,     -0.000,         ,         ,   770185.203,  6286591.698, CH 13760.000          ,        ,
     937, 13770.000,      0.000,         ,         ,   770178.026,  6286598.652, CH 13770.000          ,        ,
     938, 13780.000,     -0.000,         ,         ,   770171.772,  6286606.447, CH 13780.000          ,        ,
     939, 13790.000,      0.000,         ,         ,   770166.539,  6286614.961, CH 13790.000          ,        ,
     940, 13795.886,      0.000,         ,         ,   770163.970,  6286620.255, CH 13795.886          ,        ,
     941, 13800.000,      0.000,         ,         ,   770162.311,  6286624.020, CH 13800.000          ,        ,
     942, 13810.000,     -0.000,         ,         ,   770158.278,  6286633.171, CH 13810.000          ,        ,
     943, 13820.000,      0.000,         ,         ,   770154.246,  6286642.322, CH 13820.000          ,        ,
     944, 13830.000,      0.000,         ,         ,   770150.213,  6286651.472, CH 13830.000          ,        ,
     945, 13840.000,     -0.000,         ,         ,   770146.181,  6286660.623, CH 13840.000          ,        ,
     946, 13848.485,      0.000,         ,         ,   770142.759,  6286668.388, CH 13848.485          ,        ,
