NorthGroup Consulting
3A/32 Billabong Street
Stafford 4053
GC03 - Report Chainage, Offset, Elevation and Elev Diff from VAL
Thu Feb 05 10:24:50 2026

Terramodel  Project: mc70.pro
   
Hal Alignment Details:Pline Rec Number 393. Start Ch 2881.229 to End Ch 8721.104. Name:MC70

   Pt No,  Chainage,     Offset,     Elev,      Pt East,     Pt North, Name        ,Note    ,
     269,  5380.000,     -0.000,         ,         ,   240199.984,  6285831.662, CH 5380.000           ,        ,
     270,  5390.000,     -0.000,         ,         ,   240202.823,  6285822.073, CH 5390.000           ,        ,
     271,  5400.000,     -0.000,         ,         ,   240205.781,  6285812.521, CH 5400.000           ,        ,
     272,  5410.000,     -0.000,         ,         ,   240208.858,  6285803.006, CH 5410.000           ,        ,
     273,  5420.000,     -0.000,         ,         ,   240212.054,  6285793.531, CH 5420.000           ,        ,
     274,  5426.267,      0.000,         ,         ,   240214.117,  6285787.613, CH 5426.267           ,        ,
     275,  5430.000,      0.000,         ,         ,   240215.360,  6285784.093, CH 5430.000           ,        ,
     276,  5440.000,      0.000,         ,         ,   240218.689,  6285774.663, CH 5440.000           ,        ,
     277,  5450.000,      0.000,         ,         ,   240222.018,  6285765.234, CH 5450.000           ,        ,
     278,  5460.000,      0.000,         ,         ,   240225.348,  6285755.804, CH 5460.000           ,        ,
     279,  5470.000,      0.000,         ,         ,   240228.677,  6285746.375, CH 5470.000           ,        ,
     280,  5480.000,      0.000,         ,         ,   240232.006,  6285736.945, CH 5480.000           ,        ,
     281,  5490.000,      0.000,         ,         ,   240235.335,  6285727.516, CH 5490.000           ,        ,
     282,  5500.000,      0.000,         ,         ,   240238.664,  6285718.086, CH 5500.000           ,        ,
     283,  5510.000,      0.000,         ,         ,   240241.993,  6285708.656, CH 5510.000           ,        ,
     284,  5520.000,      0.000,         ,         ,   240245.322,  6285699.227, CH 5520.000           ,        ,
     285,  5530.000,      0.000,         ,         ,   240248.651,  6285689.797, CH 5530.000           ,        ,
     286,  5540.000,      0.000,         ,         ,   240251.980,  6285680.368, CH 5540.000           ,        ,
     287,  5550.000,      0.000,         ,         ,   240255.310,  6285670.938, CH 5550.000           ,        ,
     288,  5560.000,      0.000,         ,         ,   240258.639,  6285661.508, CH 5560.000           ,        ,
     289,  5570.000,      0.000,         ,         ,   240261.968,  6285652.079, CH 5570.000           ,        ,
     290,  5580.000,      0.000,         ,         ,   240265.297,  6285642.649, CH 5580.000           ,        ,
     291,  5590.000,      0.000,         ,         ,   240268.626,  6285633.220, CH 5590.000           ,        ,
     292,  5600.000,      0.000,         ,         ,   240271.955,  6285623.790, CH 5600.000           ,        ,
     293,  5610.000,      0.000,         ,         ,   240275.284,  6285614.361, CH 5610.000           ,        ,
     294,  5620.000,      0.000,         ,         ,   240278.613,  6285604.931, CH 5620.000           ,        ,
     295,  5630.000,      0.000,         ,         ,   240281.942,  6285595.501, CH 5630.000           ,        ,
     296,  5640.000,      0.000,         ,         ,   240285.272,  6285586.072, CH 5640.000           ,        ,
     297,  5646.577,      0.000,         ,         ,   240287.461,  6285579.870, CH 5646.577           ,        ,
     298,  5650.000,     -0.000,         ,         ,   240288.594,  6285576.640, CH 5650.000           ,        ,
     299,  5660.000,     -0.000,         ,         ,   240291.823,  6285567.176, CH 5660.000           ,        ,
     300,  5670.000,      0.000,         ,         ,   240294.934,  6285557.672, CH 5670.000           ,        ,
     301,  5680.000,     -0.000,         ,         ,   240297.926,  6285548.130, CH 5680.000           ,        ,
     302,  5690.000,      0.000,         ,         ,   240300.799,  6285538.552, CH 5690.000           ,        ,
     303,  5700.000,      0.000,         ,         ,   240303.552,  6285528.938, CH 5700.000           ,        ,
     304,  5710.000,     -0.000,         ,         ,   240306.184,  6285519.291, CH 5710.000           ,        ,
     305,  5720.000,      0.000,         ,         ,   240308.695,  6285509.611, CH 5720.000           ,        ,
     306,  5730.000,     -0.000,         ,         ,   240311.085,  6285499.901, CH 5730.000           ,        ,
     307,  5740.000,     -0.000,         ,         ,   240313.354,  6285490.162, CH 5740.000           ,        ,
     308,  5750.000,      0.000,         ,         ,   240315.501,  6285480.395, CH 5750.000           ,        ,
     309,  5760.000,      0.000,         ,         ,   240317.525,  6285470.602, CH 5760.000           ,        ,
     310,  5762.276,      0.000,         ,         ,   240317.969,  6285468.370, CH 5762.276           ,        ,
     311,  5770.000,      0.000,         ,         ,   240319.464,  6285460.792, CH 5770.000           ,        ,
     312,  5780.000,     -0.000,         ,         ,   240321.399,  6285450.981, CH 5780.000           ,        ,
     313,  5790.000,      0.000,         ,         ,   240323.335,  6285441.170, CH 5790.000           ,        ,
     314,  5800.000,     -0.000,         ,         ,   240325.270,  6285431.359, CH 5800.000           ,        ,
     315,  5810.000,      0.000,         ,         ,   240327.205,  6285421.548, CH 5810.000           ,        ,
     316,  5820.000,     -0.000,         ,         ,   240329.141,  6285411.737, CH 5820.000           ,        ,
     317,  5830.000,      0.000,         ,         ,   240331.076,  6285401.927, CH 5830.000           ,        ,
     318,  5840.000,      0.000,         ,         ,   240333.011,  6285392.116, CH 5840.000           ,        ,
     319,  5850.000,     -0.000,         ,         ,   240334.947,  6285382.305, CH 5850.000           ,        ,
     320,  5860.000,      0.000,         ,         ,   240336.882,  6285372.494, CH 5860.000           ,        ,
     321,  5870.000,     -0.000,         ,         ,   240338.817,  6285362.683, CH 5870.000           ,        ,
     322,  5880.000,      0.000,         ,         ,   240340.753,  6285352.872, CH 5880.000           ,        ,
     323,  5890.000,      0.000,         ,         ,   240342.688,  6285343.061, CH 5890.000           ,        ,
     324,  5900.000,     -0.000,         ,         ,   240344.624,  6285333.250, CH 5900.000           ,        ,
     325,  5910.000,      0.000,         ,         ,   240346.559,  6285323.439, CH 5910.000           ,        ,
     326,  5920.000,     -0.000,         ,         ,   240348.494,  6285313.628, CH 5920.000           ,        ,
     327,  5930.000,      0.000,         ,         ,   240350.430,  6285303.817, CH 5930.000           ,        ,
     328,  5940.000,      0.000,         ,         ,   240352.365,  6285294.006, CH 5940.000           ,        ,
     329,  5950.000,     -0.000,         ,         ,   240354.300,  6285284.195, CH 5950.000           ,        ,
     330,  5960.000,      0.000,         ,         ,   240356.236,  6285274.384, CH 5960.000           ,        ,
     331,  5970.000,     -0.000,         ,         ,   240358.171,  6285264.574, CH 5970.000           ,        ,
     332,  5980.000,      0.000,         ,         ,   240360.106,  6285254.763, CH 5980.000           ,        ,
     333,  5990.000,     -0.000,         ,         ,   240362.042,  6285244.952, CH 5990.000           ,        ,
     334,  6000.000,      0.000,         ,         ,   240363.977,  6285235.141, CH 6000.000           ,        ,
     335,  6010.000,      0.000,         ,         ,   240365.912,  6285225.330, CH 6010.000           ,        ,
     336,  6020.000,     -0.000,         ,         ,   240367.848,  6285215.519, CH 6020.000           ,        ,
     337,  6030.000,      0.000,         ,         ,   240369.783,  6285205.708, CH 6030.000           ,        ,
     338,  6040.000,     -0.000,         ,         ,   240371.719,  6285195.897, CH 6040.000           ,        ,
     339,  6050.000,      0.000,         ,         ,   240373.654,  6285186.086, CH 6050.000           ,        ,
     340,  6060.000,      0.000,         ,         ,   240375.589,  6285176.275, CH 6060.000           ,        ,
     341,  6070.000,     -0.000,         ,         ,   240377.525,  6285166.464, CH 6070.000           ,        ,
     342,  6080.000,      0.000,         ,         ,   240379.460,  6285156.653, CH 6080.000           ,        ,
     343,  6090.000,     -0.000,         ,         ,   240381.395,  6285146.842, CH 6090.000           ,        ,
     344,  6091.876,      0.000,         ,         ,   240381.759,  6285145.001, CH 6091.876           ,        ,
     345,  6100.000,      0.000,         ,         ,   240383.290,  6285137.024, CH 6100.000           ,        ,
     346,  6110.000,     -0.000,         ,         ,   240385.064,  6285127.182, CH 6110.000           ,        ,
     347,  6120.000,     -0.000,         ,         ,   240386.715,  6285117.320, CH 6120.000           ,        ,
     348,  6130.000,     -0.000,         ,         ,   240388.243,  6285107.437, CH 6130.000           ,        ,
     349,  6140.000,     -0.000,         ,         ,   240389.647,  6285097.536, CH 6140.000           ,        ,
     350,  6150.000,     -0.000,         ,         ,   240390.927,  6285087.618, CH 6150.000           ,        ,
     351,  6160.000,      0.000,         ,         ,   240392.083,  6285077.686, CH 6160.000           ,        ,
     352,  6170.000,     -0.000,         ,         ,   240393.115,  6285067.739, CH 6170.000           ,        ,
     353,  6180.000,      0.000,         ,         ,   240394.022,  6285057.780, CH 6180.000           ,        ,
     354,  6180.216,      0.000,         ,         ,   240394.040,  6285057.565, CH 6180.216           ,        ,
     355,  6190.000,     -0.000,         ,         ,   240394.865,  6285047.816, CH 6190.000           ,        ,
     356,  6200.000,      0.000,         ,         ,   240395.707,  6285037.851, CH 6200.000           ,        ,
     357,  6210.000,      0.000,         ,         ,   240396.549,  6285027.887, CH 6210.000           ,        ,
     358,  6220.000,     -0.000,         ,         ,   240397.392,  6285017.922, CH 6220.000           ,        ,
     359,  6230.000,      0.000,         ,         ,   240398.234,  6285007.958, CH 6230.000           ,        ,
     360,  6240.000,      0.000,         ,         ,   240399.077,  6284997.994, CH 6240.000           ,        ,
     361,  6250.000,     -0.000,         ,         ,   240399.919,  6284988.029, CH 6250.000           ,        ,
     362,  6256.629,     -0.000,         ,         ,   240400.477,  6284981.423, CH 6256.629           ,        ,
     363,  6260.000,     -0.000,         ,         ,   240400.775,  6284978.066, CH 6260.000           ,        ,
     364,  6270.000,      0.000,         ,         ,   240401.826,  6284968.122, CH 6270.000           ,        ,
     365,  6280.000,     -0.000,         ,         ,   240403.125,  6284958.206, CH 6280.000           ,        ,
     366,  6290.000,      0.000,         ,         ,   240404.672,  6284948.327, CH 6290.000           ,        ,
     367,  6300.000,      0.000,         ,         ,   240406.464,  6284938.489, CH 6300.000           ,        ,
     368,  6310.000,     -0.000,         ,         ,   240408.503,  6284928.700, CH 6310.000           ,        ,
     369,  6320.000,     -0.000,         ,         ,   240410.785,  6284918.964, CH 6320.000           ,        ,
     370,  6330.000,     -0.000,         ,         ,   240413.310,  6284909.288, CH 6330.000           ,        ,
     371,  6340.000,     -0.000,         ,         ,   240416.076,  6284899.678, CH 6340.000           ,        ,
     372,  6350.000,     -0.000,         ,         ,   240419.081,  6284890.141, CH 6350.000           ,        ,
     373,  6360.000,     -0.000,         ,         ,   240422.324,  6284880.682, CH 6360.000           ,        ,
     374,  6370.000,      0.000,         ,         ,   240425.803,  6284871.306, CH 6370.000           ,        ,
     375,  6377.214,      0.000,         ,         ,   240428.457,  6284864.598, CH 6377.214           ,        ,
     376,  6380.000,      0.000,         ,         ,   240429.505,  6284862.017, CH 6380.000           ,        ,
     377,  6390.000,     -0.000,         ,         ,   240433.268,  6284852.752, CH 6390.000           ,        ,
     378,  6400.000,     -0.000,         ,         ,   240437.031,  6284843.487, CH 6400.000           ,        ,
     379,  6410.000,      0.000,         ,         ,   240440.794,  6284834.222, CH 6410.000           ,        ,
     380,  6420.000,      0.000,         ,         ,   240444.557,  6284824.957, CH 6420.000           ,        ,
     381,  6427.519,      0.000,         ,         ,   240447.387,  6284817.991, CH 6427.519           ,        ,
     382,  6430.000,     -0.000,         ,         ,   240448.321,  6284815.693, CH 6430.000           ,        ,
     383,  6440.000,     -0.000,         ,         ,   240452.128,  6284806.446, CH 6440.000           ,        ,
     384,  6450.000,      0.000,         ,         ,   240456.105,  6284797.271, CH 6450.000           ,        ,
     385,  6460.000,      0.000,         ,         ,   240460.386,  6284788.234, CH 6460.000           ,        ,
     386,  6470.000,      0.000,         ,         ,   240465.096,  6284779.414, CH 6470.000           ,        ,
     387,  6472.519,      0.000,         ,         ,   240466.364,  6284777.238, CH 6472.519           ,        ,
     388,  6480.000,     -0.000,         ,         ,   240470.342,  6284770.903, CH 6480.000           ,        ,
     389,  6490.000,      0.000,         ,         ,   240476.143,  6284762.760, CH 6490.000           ,        ,
     390,  6500.000,     -0.000,         ,         ,   240482.474,  6284755.022, CH 6500.000           ,        ,
     391,  6510.000,     -0.000,         ,         ,   240489.306,  6284747.722, CH 6510.000           ,        ,
     392,  6520.000,      0.000,         ,         ,   240496.609,  6284740.894, CH 6520.000           ,        ,
     393,  6522.322,     -0.000,         ,         ,   240498.369,  6284739.379, CH 6522.322           ,        ,
     394,  6530.000,     -0.000,         ,         ,   240504.344,  6284734.559, CH 6530.000           ,        ,
     395,  6540.000,     -0.000,         ,         ,   240512.418,  6284728.660, CH 6540.000           ,        ,
     396,  6550.000,     -0.000,         ,         ,   240520.724,  6284723.092, CH 6550.000           ,        ,
     397,  6560.000,     -0.000,         ,         ,   240529.171,  6284717.740, CH 6560.000           ,        ,
     398,  6567.322,      0.000,         ,         ,   240535.397,  6284713.886, CH 6567.322           ,        ,
     399,  6570.000,     -0.000,         ,         ,   240537.676,  6284712.479, CH 6570.000           ,        ,
     400,  6580.000,      0.000,         ,         ,   240546.185,  6284707.227, CH 6580.000           ,        ,
     401,  6590.000,     -0.000,         ,         ,   240554.695,  6284701.975, CH 6590.000           ,        ,
     402,  6600.000,      0.000,         ,         ,   240563.205,  6284696.723, CH 6600.000           ,        ,
     403,  6610.000,     -0.000,         ,         ,   240571.714,  6284691.471, CH 6610.000           ,        ,
     404,  6620.000,      0.000,         ,         ,   240580.224,  6284686.218, CH 6620.000           ,        ,
     405,  6630.000,     -0.000,         ,         ,   240588.734,  6284680.966, CH 6630.000           ,        ,
     406,  6640.000,      0.000,         ,         ,   240597.243,  6284675.714, CH 6640.000           ,        ,
     407,  6650.000,     -0.000,         ,         ,   240605.753,  6284670.462, CH 6650.000           ,        ,
     408,  6660.000,      0.000,         ,         ,   240614.263,  6284665.210, CH 6660.000           ,        ,
     409,  6670.000,      0.000,         ,         ,   240622.772,  6284659.957, CH 6670.000           ,        ,
     410,  6672.976,      0.000,         ,         ,   240625.305,  6284658.394, CH 6672.976           ,        ,
     411,  6680.000,     -0.000,         ,         ,   240630.519,  6284653.742, CH 6680.000           ,        ,
     412,  6690.000,      0.000,         ,         ,   240634.524,  6284644.692, CH 6690.000           ,        ,
     413,  6695.729,      0.000,         ,         ,   240634.658,  6284638.985, CH 6695.729           ,        ,
     414,  6700.000,     -0.000,         ,         ,   240634.147,  6284634.744, CH 6700.000           ,        ,
     415,  6710.000,     -0.000,         ,         ,   240632.952,  6284624.816, CH 6710.000           ,        ,
     416,  6720.000,      0.000,         ,         ,   240631.757,  6284614.887, CH 6720.000           ,        ,
     417,  6730.000,      0.000,         ,         ,   240630.562,  6284604.959, CH 6730.000           ,        ,
     418,  6740.000,      0.000,         ,         ,   240629.367,  6284595.031, CH 6740.000           ,        ,
     419,  6750.000,      0.000,         ,         ,   240628.172,  6284585.102, CH 6750.000           ,        ,
     420,  6760.000,      0.000,         ,         ,   240626.977,  6284575.174, CH 6760.000           ,        ,
     421,  6770.000,      0.000,         ,         ,   240625.782,  6284565.246, CH 6770.000           ,        ,
     422,  6773.078,      0.000,         ,         ,   240625.414,  6284562.190, CH 6773.078           ,        ,
     423,  6780.000,      0.000,         ,         ,   240624.591,  6284555.317, CH 6780.000           ,        ,
     424,  6790.000,      0.000,         ,         ,   240623.463,  6284545.381, CH 6790.000           ,        ,
     425,  6800.000,     -0.000,         ,         ,   240622.484,  6284535.429, CH 6800.000           ,        ,
     426,  6810.000,     -0.000,         ,         ,   240621.743,  6284525.457, CH 6810.000           ,        ,
     427,  6818.078,      0.000,         ,         ,   240621.380,  6284517.387, CH 6818.078           ,        ,
     428,  6820.000,      0.000,         ,         ,   240621.330,  6284515.466, CH 6820.000           ,        ,
     429,  6830.000,      0.000,         ,         ,   240621.309,  6284505.467, CH 6830.000           ,        ,
     430,  6838.061,     -0.000,         ,         ,   240621.583,  6284497.410, CH 6838.061           ,        ,
     431,  6840.000,      0.000,         ,         ,   240621.688,  6284495.474, CH 6840.000           ,        ,
     432,  6850.000,     -0.000,         ,         ,   240622.441,  6284485.503, CH 6850.000           ,        ,
     433,  6860.000,      0.000,         ,         ,   240623.486,  6284475.558, CH 6860.000           ,        ,
     434,  6870.000,     -0.000,         ,         ,   240624.736,  6284465.637, CH 6870.000           ,        ,
     435,  6880.000,     -0.000,         ,         ,   240626.100,  6284455.730, CH 6880.000           ,        ,
     436,  6883.061,      0.000,         ,         ,   240626.528,  6284452.699, CH 6883.061           ,        ,
     437,  6890.000,     -0.000,         ,         ,   240627.497,  6284445.828, CH 6890.000           ,        ,
     438,  6900.000,      0.000,         ,         ,   240628.894,  6284435.926, CH 6900.000           ,        ,
     439,  6910.000,      0.000,         ,         ,   240630.290,  6284426.024, CH 6910.000           ,        ,
     440,  6920.000,      0.000,         ,         ,   240631.687,  6284416.122, CH 6920.000           ,        ,
     441,  6926.645,     -0.000,         ,         ,   240632.615,  6284409.543, CH 6926.645           ,        ,
     442,  6930.000,     -0.000,         ,         ,   240633.070,  6284406.219, CH 6930.000           ,        ,
     443,  6940.000,     -0.000,         ,         ,   240634.260,  6284396.290, CH 6940.000           ,        ,
     444,  6950.000,     -0.000,         ,         ,   240635.201,  6284386.334, CH 6950.000           ,        ,
     445,  6960.000,      0.000,         ,         ,   240635.893,  6284376.359, CH 6960.000           ,        ,
     446,  6970.000,      0.000,         ,         ,   240636.335,  6284366.369, CH 6970.000           ,        ,
     447,  6980.000,      0.000,         ,         ,   240636.528,  6284356.371, CH 6980.000           ,        ,
     448,  6990.000,      0.000,         ,         ,   240636.470,  6284346.371, CH 6990.000           ,        ,
     449,  7000.000,      0.000,         ,         ,   240636.163,  6284336.376, CH 7000.000           ,        ,
     450,  7010.000,      0.000,         ,         ,   240635.606,  6284326.392, CH 7010.000           ,        ,
     451,  7016.568,      0.000,         ,         ,   240635.104,  6284319.844, CH 7016.568           ,        ,
     452,  7020.000,     -0.000,         ,         ,   240634.814,  6284316.424, CH 7020.000           ,        ,
     453,  7029.399,      0.000,         ,         ,   240634.019,  6284307.058, CH 7029.399           ,        ,
     454,  7030.000,     -0.000,         ,         ,   240633.968,  6284306.459, CH 7030.000           ,        ,
     455,  7040.000,     -0.000,         ,         ,   240633.106,  6284296.497, CH 7040.000           ,        ,
     456,  7050.000,      0.000,         ,         ,   240632.154,  6284286.542, CH 7050.000           ,        ,
     457,  7060.000,     -0.000,         ,         ,   240631.029,  6284276.606, CH 7060.000           ,        ,
     458,  7070.000,      0.000,         ,         ,   240629.647,  6284266.702, CH 7070.000           ,        ,
     459,  7080.000,      0.000,         ,         ,   240627.927,  6284256.852, CH 7080.000           ,        ,
     460,  7084.399,     -0.000,         ,         ,   240627.041,  6284252.543, CH 7084.399           ,        ,
     461,  7090.000,     -0.000,         ,         ,   240625.789,  6284247.084, CH 7090.000           ,        ,
     462,  7100.000,      0.000,         ,         ,   240623.200,  6284237.426, CH 7100.000           ,        ,
     463,  7110.000,     -0.000,         ,         ,   240620.165,  6284227.899, CH 7110.000           ,        ,
     464,  7120.000,      0.000,         ,         ,   240616.690,  6284218.523, CH 7120.000           ,        ,
     465,  7130.000,     -0.000,         ,         ,   240612.783,  6284209.318, CH 7130.000           ,        ,
     466,  7140.000,     -0.000,         ,         ,   240608.453,  6284200.306, CH 7140.000           ,        ,
     467,  7150.000,     -0.000,         ,         ,   240603.708,  6284191.504, CH 7150.000           ,        ,
     468,  7160.000,      0.000,         ,         ,   240598.559,  6284182.933, CH 7160.000           ,        ,
     469,  7165.673,      0.000,         ,         ,   240595.462,  6284178.179, CH 7165.673           ,        ,
     470,  7170.000,     -0.000,         ,         ,   240593.018,  6284174.609, CH 7170.000           ,        ,
     471,  7180.000,      0.000,         ,         ,   240587.127,  6284166.529, CH 7180.000           ,        ,
     472,  7190.000,     -0.000,         ,         ,   240580.962,  6284158.656, CH 7190.000           ,        ,
     473,  7200.000,      0.000,         ,         ,   240574.594,  6284150.946, CH 7200.000           ,        ,
     474,  7210.000,      0.000,         ,         ,   240568.093,  6284143.348, CH 7210.000           ,        ,
     475,  7220.000,      0.000,         ,         ,   240561.523,  6284135.808, CH 7220.000           ,        ,
     476,  7220.673,      0.000,         ,         ,   240561.080,  6284135.301, CH 7220.673           ,        ,
     477,  7230.000,      0.000,         ,         ,   240554.941,  6284128.280, CH 7230.000           ,        ,
     478,  7240.000,      0.000,         ,         ,   240548.358,  6284120.753, CH 7240.000           ,        ,
     479,  7250.000,     -0.000,         ,         ,   240541.776,  6284113.225, CH 7250.000           ,        ,
     480,  7260.000,     -0.000,         ,         ,   240535.193,  6284105.697, CH 7260.000           ,        ,
     481,  7270.000,      0.000,         ,         ,   240528.611,  6284098.169, CH 7270.000           ,        ,
     482,  7280.000,      0.000,         ,         ,   240522.028,  6284090.641, CH 7280.000           ,        ,
     483,  7290.000,     -0.000,         ,         ,   240515.445,  6284083.113, CH 7290.000           ,        ,
     484,  7300.000,     -0.000,         ,         ,   240508.863,  6284075.585, CH 7300.000           ,        ,
     485,  7310.000,      0.000,         ,         ,   240502.280,  6284068.057, CH 7310.000           ,        ,
     486,  7320.000,      0.000,         ,         ,   240495.698,  6284060.529, CH 7320.000           ,        ,
     487,  7330.000,     -0.000,         ,         ,   240489.115,  6284053.001, CH 7330.000           ,        ,
     488,  7340.000,     -0.000,         ,         ,   240482.533,  6284045.473, CH 7340.000           ,        ,
     489,  7350.000,      0.000,         ,         ,   240475.950,  6284037.945, CH 7350.000           ,        ,
     490,  7360.000,      0.000,         ,         ,   240469.367,  6284030.417, CH 7360.000           ,        ,
     491,  7370.000,     -0.000,         ,         ,   240462.785,  6284022.889, CH 7370.000           ,        ,
     492,  7380.000,     -0.000,         ,         ,   240456.202,  6284015.361, CH 7380.000           ,        ,
     493,  7390.000,      0.000,         ,         ,   240449.620,  6284007.834, CH 7390.000           ,        ,
     494,  7400.000,      0.000,         ,         ,   240443.037,  6284000.306, CH 7400.000           ,        ,
     495,  7410.000,     -0.000,         ,         ,   240436.455,  6283992.778, CH 7410.000           ,        ,
     496,  7420.000,      0.000,         ,         ,   240429.872,  6283985.250, CH 7420.000           ,        ,
     497,  7430.000,      0.000,         ,         ,   240423.289,  6283977.722, CH 7430.000           ,        ,
     498,  7440.000,     -0.000,         ,         ,   240416.707,  6283970.194, CH 7440.000           ,        ,
     499,  7450.000,     -0.000,         ,         ,   240410.124,  6283962.666, CH 7450.000           ,        ,
     500,  7460.000,      0.000,         ,         ,   240403.542,  6283955.138, CH 7460.000           ,        ,
     501,  7470.000,      0.000,         ,         ,   240396.959,  6283947.610, CH 7470.000           ,        ,
     502,  7480.000,     -0.000,         ,         ,   240390.377,  6283940.082, CH 7480.000           ,        ,
     503,  7490.000,     -0.000,         ,         ,   240383.794,  6283932.554, CH 7490.000           ,        ,
     504,  7500.000,      0.000,         ,         ,   240377.211,  6283925.026, CH 7500.000           ,        ,
     505,  7510.000,      0.000,         ,         ,   240370.629,  6283917.498, CH 7510.000           ,        ,
     506,  7520.000,     -0.000,         ,         ,   240364.046,  6283909.970, CH 7520.000           ,        ,
     507,  7525.758,      0.000,         ,         ,   240360.256,  6283905.636, CH 7525.758           ,        ,
     508,  7530.000,      0.000,         ,         ,   240357.464,  6283902.442, CH 7530.000           ,        ,
     509,  7540.000,     -0.000,         ,         ,   240350.901,  6283894.897, CH 7540.000           ,        ,
     510,  7550.000,      0.000,         ,         ,   240344.398,  6283887.300, CH 7550.000           ,        ,
     511,  7560.000,     -0.000,         ,         ,   240337.998,  6283879.617, CH 7560.000           ,        ,
     512,  7570.000,     -0.000,         ,         ,   240331.746,  6283871.813, CH 7570.000           ,        ,
     513,  7580.000,     -0.000,         ,         ,   240325.687,  6283863.858, CH 7580.000           ,        ,
     514,  7585.758,      0.000,         ,         ,   240322.305,  6283859.198, CH 7585.758           ,        ,
     515,  7590.000,      0.000,         ,         ,   240319.870,  6283855.724, CH 7590.000           ,        ,
     516,  7600.000,     -0.000,         ,         ,   240314.325,  6283847.402, CH 7600.000           ,        ,
     517,  7610.000,      0.000,         ,         ,   240309.062,  6283838.901, CH 7610.000           ,        ,
     518,  7620.000,      0.000,         ,         ,   240304.084,  6283830.228, CH 7620.000           ,        ,
     519,  7630.000,      0.000,         ,         ,   240299.399,  6283821.394, CH 7630.000           ,        ,
     520,  7640.000,     -0.000,         ,         ,   240295.010,  6283812.409, CH 7640.000           ,        ,
     521,  7650.000,      0.000,         ,         ,   240290.923,  6283803.283, CH 7650.000           ,        ,
     522,  7660.000,      0.000,         ,         ,   240287.143,  6283794.025, CH 7660.000           ,        ,
     523,  7670.000,      0.000,         ,         ,   240283.673,  6283784.647, CH 7670.000           ,        ,
     524,  7680.000,     -0.000,         ,         ,   240280.518,  6283775.158, CH 7680.000           ,        ,
     525,  7690.000,      0.000,         ,         ,   240277.680,  6283765.570, CH 7690.000           ,        ,
     526,  7698.801,      0.000,         ,         ,   240275.449,  6283757.057, CH 7698.801           ,        ,
     527,  7700.000,      0.000,         ,         ,   240275.164,  6283755.892, CH 7700.000           ,        ,
     528,  7710.000,     -0.000,         ,         ,   240272.959,  6283746.139, CH 7710.000           ,        ,
     529,  7720.000,      0.000,         ,         ,   240271.020,  6283736.329, CH 7720.000           ,        ,
     530,  7730.000,     -0.000,         ,         ,   240269.292,  6283726.479, CH 7730.000           ,        ,
     531,  7740.000,     -0.000,         ,         ,   240267.722,  6283716.603, CH 7740.000           ,        ,
     532,  7750.000,      0.000,         ,         ,   240266.255,  6283706.712, CH 7750.000           ,        ,
     533,  7758.801,      0.000,         ,         ,   240265.006,  6283697.999, CH 7758.801           ,        ,
     534,  7760.000,     -0.000,         ,         ,   240264.837,  6283696.813, CH 7760.000           ,        ,
     535,  7770.000,     -0.000,         ,         ,   240263.424,  6283686.913, CH 7770.000           ,        ,
     536,  7780.000,     -0.000,         ,         ,   240262.012,  6283677.013, CH 7780.000           ,        ,
     537,  7790.000,      0.000,         ,         ,   240260.600,  6283667.113, CH 7790.000           ,        ,
     538,  7800.000,      0.000,         ,         ,   240259.188,  6283657.214, CH 7800.000           ,        ,
     539,  7810.000,      0.000,         ,         ,   240257.776,  6283647.314, CH 7810.000           ,        ,
     540,  7820.000,      0.000,         ,         ,   240256.364,  6283637.414, CH 7820.000           ,        ,
     541,  7830.000,      0.000,         ,         ,   240254.951,  6283627.514, CH 7830.000           ,        ,
     542,  7840.000,      0.000,         ,         ,   240253.539,  6283617.614, CH 7840.000           ,        ,
     543,  7850.000,     -0.000,         ,         ,   240252.127,  6283607.715, CH 7850.000           ,        ,
     544,  7860.000,     -0.000,         ,         ,   240250.715,  6283597.815, CH 7860.000           ,        ,
     545,  7870.000,     -0.000,         ,         ,   240249.303,  6283587.915, CH 7870.000           ,        ,
     546,  7880.000,     -0.000,         ,         ,   240247.891,  6283578.015, CH 7880.000           ,        ,
     547,  7890.000,      0.000,         ,         ,   240246.479,  6283568.115, CH 7890.000           ,        ,
     548,  7900.000,      0.000,         ,         ,   240245.066,  6283558.216, CH 7900.000           ,        ,
     549,  7910.000,      0.000,         ,         ,   240243.654,  6283548.316, CH 7910.000           ,        ,
     550,  7920.000,      0.000,         ,         ,   240242.242,  6283538.416, CH 7920.000           ,        ,
     551,  7930.000,      0.000,         ,         ,   240240.830,  6283528.516, CH 7930.000           ,        ,
     552,  7940.000,      0.000,         ,         ,   240239.418,  6283518.617, CH 7940.000           ,        ,
     553,  7950.000,      0.000,         ,         ,   240238.006,  6283508.717, CH 7950.000           ,        ,
     554,  7960.000,      0.000,         ,         ,   240236.593,  6283498.817, CH 7960.000           ,        ,
     555,  7970.000,     -0.000,         ,         ,   240235.181,  6283488.917, CH 7970.000           ,        ,
     556,  7980.000,     -0.000,         ,         ,   240233.769,  6283479.017, CH 7980.000           ,        ,
     557,  7990.000,     -0.000,         ,         ,   240232.357,  6283469.118, CH 7990.000           ,        ,
     558,  8000.000,      0.000,         ,         ,   240230.945,  6283459.218, CH 8000.000           ,        ,
     559,  8010.000,      0.000,         ,         ,   240229.533,  6283449.318, CH 8010.000           ,        ,
